STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
106 	 -34 	 1007 	6 	 -1 	 84 	0.00875 	 1.33 	 1.785 	
85 	 -1 	 895 	5 	 0 	 84 	-0.21875 	 1.54875 	 -5.285 	
59 	 -64 	 709 	4 	 -5 	 84 	0.385 	 1.2075 	 -9.8525 	
-57 	 15 	 1011 	-3 	 0 	 86 	-0.105 	 1.925 	 -7.91 	
-69 	 7 	 1025 	-3 	 0 	 86 	-0.6825 	 0.35875 	 -1.7675 	
-102 	 40 	 1016 	-5 	 2 	 84 	0.06125 	 1.3125 	 -0.28875 	
-53 	 85 	 949 	-3 	 5 	 84 	0.06125 	 1.365 	 -1.93375 	
-157 	 84 	 884 	-10 	 5 	 80 	-0.1925 	 0.84 	 -1.3475 	
-100 	 65 	 1028 	-5 	 3 	 84 	0.34125 	 1.63625 	 3.7975 	
8 	 21 	 1015 	0 	 1 	 88 	-0.5775 	 0.37625 	 6.78125 	
26 	 5 	 1019 	1 	 0 	 88 	-0.63875 	 0.02625 	 5.495 	
19 	 -2 	 1023 	1 	 0 	 88 	-0.3675 	 0.4375 	 3.675 	
-7 	 4 	 1012 	0 	 0 	 90 	-0.28875 	 0.2275 	 3.84125 	
2 	 0 	 1020 	0 	 0 	 90 	-0.56875 	 0.35 	 5.5125 	
4 	 -2 	 1016 	0 	 0 	 90 	-0.105 	 0.6125 	 5.94125 	
17 	 2 	 1017 	0 	 0 	 89 	-0.07875 	 0.805 	 6.29125 	
3 	 -10 	 1025 	0 	 0 	 90 	-0.2275 	 1.05875 	 6.44 	
20 	 1 	 1012 	1 	 0 	 88 	-0.16625 	 0.9275 	 5.36375 	
-10 	 0 	 1015 	0 	 0 	 89 	-0.32375 	 1.015 	 4.34875 	
9 	 -4 	 1023 	0 	 0 	 89 	-0.23625 	 1.2775 	 3.4125 	
24 	 18 	 1009 	1 	 1 	 88 	-0.16625 	 1.04125 	 2.00375 	
73 	 -2 	 1023 	4 	 0 	 85 	-0.63 	 0.74375 	 1.645 	
88 	 0 	 1010 	4 	 0 	 85 	-0.28 	 1.3825 	 -1.18125 	
64 	 -6 	 1025 	3 	 0 	 86 	-0.63875 	 0.86625 	 -5.31125 	
-13 	 8 	 1017 	0 	 0 	 89 	-0.35 	 1.30375 	 -7.91 	
-70 	 20 	 1009 	-3 	 1 	 86 	-0.2275 	 1.645 	 -6.43125 	
-83 	 16 	 1027 	-4 	 0 	 85 	-0.49875 	 1.6625 	 -1.51375 	
-44 	 21 	 1003 	-2 	 1 	 87 	-1.05875 	 0.95375 	 2.52 	
-58 	 29 	 985 	-3 	 1 	 86 	-1.47 	 0.42875 	 2.59875 	
-38 	 -5 	 976 	-2 	 0 	 87 	-0.67375 	 0.455 	 2.09125 	
-63 	 7 	 1024 	-3 	 0 	 86 	-0.35 	 0.6475 	 0.6125 	
-22 	 -1 	 1015 	-1 	 0 	 88 	-0.30625 	 0.21875 	 -0.00875 	
34 	 -7 	 1024 	1 	 0 	 88 	-0.21875 	 0.14 	 -2.49375 	
-11 	 9 	 1019 	0 	 0 	 89 	-0.07875 	 0.34125 	 -7.18375 	
-71 	 36 	 1008 	-4 	 2 	 85 	-0.0875 	 0.2625 	 -8.23375 	
-84 	 29 	 1021 	-4 	 1 	 85 	-0.175 	 0.70875 	 -3.28125 	
-54 	 26 	 989 	-3 	 1 	 86 	-0.4025 	 0.315 	 2.0475 	
-33 	 11 	 1024 	-1 	 0 	 88 	-0.67375 	 0.09625 	 4.935 	
-7 	 2 	 1024 	0 	 0 	 90 	-0.56 	 0.76125 	 4.4975 	
-17 	 11 	 1015 	0 	 0 	 89 	-0.385 	 0.6475 	 2.80875 	
-16 	 7 	 1014 	0 	 0 	 89 	-0.42 	 0.56 	 1.855 	
22 	 -3 	 1017 	1 	 0 	 88 	-0.1225 	 0.63 	 0.9275 	
-59 	 20 	 1006 	-3 	 1 	 86 	-0.06125 	 0.91 	 -1.56625 	
-122 	 44 	 1012 	-6 	 2 	 83 	-0.07 	 1.1725 	 0.4025 	
-52 	 41 	 1017 	-2 	 2 	 87 	-0.1925 	 1.155 	 6.1425 	
-33 	 38 	 1012 	-1 	 2 	 87 	-0.21 	 1.365 	 9.70375 	
-56 	 27 	 1017 	-3 	 1 	 86 	-0.35 	 1.4875 	 10.92 	
-38 	 13 	 994 	-2 	 0 	 87 	-0.41125 	 1.21625 	 11.1825 	
-12 	 -7 	 1019 	0 	 0 	 89 	-0.74375 	 0.76125 	 11.1038 	
11 	 -22 	 1021 	0 	 -1 	 88 	-0.56875 	 0.7525 	 9.75625 	
8 	 -5 	 1014 	0 	 0 	 90 	-0.385 	 0.84875 	 6.2825 	
1 	 1 	 1016 	0 	 0 	 90 	-0.2975 	 0.8575 	 3.40375 	
-55 	 30 	 1009 	-3 	 1 	 86 	-0.35 	 0.93625 	 1.47 	
-51 	 29 	 1024 	-2 	 1 	 87 	-0.42875 	 0.525 	 3.57 	
-24 	 13 	 1002 	-1 	 0 	 88 	-0.525 	 1.02375 	 5.92375 	
-23 	 28 	 1004 	-1 	 1 	 88 	-0.21 	 0.88375 	 3.87625 	
-56 	 16 	 1025 	-3 	 0 	 86 	-0.25375 	 0.8225 	 2.695 	
-87 	 34 	 999 	-4 	 1 	 85 	-0.25375 	 1.0675 	 3.71875 	
-106 	 23 	 1030 	-5 	 1 	 84 	-0.455 	 0.9275 	 6.1425 	
-88 	 29 	 1020 	-4 	 1 	 85 	-0.3325 	 1.58375 	 10.395 	
-46 	 8 	 1013 	-2 	 0 	 87 	-0.72625 	 0.7175 	 13.0463 	
-43 	 0 	 1019 	-2 	 0 	 87 	-0.3325 	 1.4 	 11.27 	
-45 	 -2 	 1013 	-2 	 0 	 87 	-0.32375 	 0.56875 	 11.3663 	
5 	 -16 	 1005 	0 	 0 	 90 	-0.7525 	 1.225 	 12.8625 	
79 	 -34 	 1019 	4 	 -1 	 85 	-0.72625 	 0.77 	 9.80875 	
81 	 -41 	 1028 	4 	 -2 	 85 	-0.56 	 1.18125 	 3.66625 	
33 	 -21 	 1019 	1 	 -1 	 88 	0.105 	 0.77 	 -1.23375 	
-7 	 -10 	 1018 	0 	 0 	 90 	-0.16625 	 1.04125 	 -2.8875 	
28 	 -1 	 1013 	1 	 0 	 88 	-0.5425 	 1.54 	 -1.96875 	
-17 	 4 	 1004 	-1 	 0 	 88 	-0.4025 	 1.32125 	 1.18125 	
8 	 -9 	 1013 	0 	 0 	 90 	-0.35875 	 1.18125 	 3.01875 	
48 	 -13 	 1020 	2 	 0 	 87 	-0.9625 	 1.04125 	 3.08 	
73 	 -41 	 1019 	4 	 -2 	 85 	-0.83125 	 1.225 	 2.3625 	
87 	 -51 	 1019 	4 	 -2 	 85 	-0.4025 	 1.32125 	 -1.9775 	
11 	 -25 	 1017 	0 	 -1 	 88 	-0.62125 	 1.4875 	 -6.7725 	
-84 	 2 	 1014 	-4 	 0 	 85 	-1.4875 	 1.19 	 -6.69375 	
-117 	 20 	 1017 	-6 	 1 	 83 	-2.72125 	 1.3825 	 0.5425 	
-62 	 0 	 1012 	-3 	 0 	 86 	-2.2225 	 1.0675 	 8.42625 	
-18 	 -10 	 1006 	-1 	 0 	 88 	-0.9275 	 0.83125 	 10.2463 	
-46 	 12 	 1008 	-2 	 0 	 87 	-0.56875 	 0.175 	 7.3325 	
-134 	 16 	 1010 	-7 	 0 	 82 	-0.7 	 0.14 	 6.81625 	
-68 	 22 	 1016 	-3 	 1 	 86 	0.07875 	 -0.245 	 10.1238 	
30 	 -5 	 998 	1 	 0 	 88 	0.1225 	 0.21875 	 12.9938 	
34 	 3 	 1018 	1 	 0 	 88 	0.11375 	 0.13125 	 12.1363 	
0 	 5 	 1013 	0 	 0 	 90 	-0.1925 	 -0.035 	 9.65125 	
5 	 6 	 1014 	0 	 0 	 90 	-0.74375 	 0.035 	 9.8175 	
-56 	 -2 	 1003 	-3 	 0 	 86 	-0.595 	 0.20125 	 11.305 	
1 	 -8 	 1006 	0 	 0 	 90 	-0.525 	 -0.00875 	 9.6775 	
35 	 -4 	 1016 	1 	 0 	 88 	-0.39375 	 0.2975 	 6.4925 	
-4 	 -1 	 1018 	0 	 0 	 90 	-0.32375 	 0.21 	 4.15625 	
-71 	 16 	 1019 	-4 	 0 	 86 	-0.49 	 0.8225 	 3.80625 	
-72 	 26 	 1013 	-4 	 1 	 85 	-0.49875 	 0.805 	 8.19875 	
-47 	 6 	 1016 	-2 	 0 	 87 	-0.5425 	 0.63875 	 12.0488 	
-7 	 -2 	 1018 	0 	 0 	 90 	0.105 	 0.74375 	 12.39 	
-23 	 10 	 1016 	-1 	 0 	 88 	0.14875 	 0.67375 	 9.8 	
-12 	 10 	 1024 	0 	 0 	 89 	0.04375 	 0.93625 	 10.0275 	
45 	 -9 	 1015 	2 	 0 	 87 	-0.07 	 1.085 	 11.0425 	
52 	 -8 	 1019 	2 	 0 	 87 	-0.25375 	 0.5075 	 7.62125 	
35 	 -4 	 1012 	1 	 0 	 88 	-0.23625 	 0.8575 	 4.0425 	
19 	 2 	 1024 	1 	 0 	 88 	-0.63 	 0.25375 	 2.51125 	
-20 	 12 	 1013 	-1 	 0 	 88 	-0.5775 	 1.1725 	 1.7675 	
-19 	 11 	 1022 	-1 	 0 	 88 	-0.76125 	 0.91 	 2.5375 	
-39 	 22 	 1015 	-2 	 1 	 87 	-0.58625 	 0.665 	 2.65125 	
-13 	 7 	 1020 	0 	 0 	 89 	-0.30625 	 0.67375 	 4.165 	
-21 	 13 	 1019 	-1 	 0 	 88 	-0.20125 	 1.05 	 3.8325 	
-8 	 6 	 1015 	0 	 0 	 90 	-0.46375 	 0.77875 	 4.40125 	
0 	 8 	 1022 	0 	 0 	 90 	-0.49875 	 0.875 	 3.87625 	
-40 	 26 	 1012 	-2 	 1 	 87 	-0.4725 	 0.98 	 2.94875 	
-48 	 19 	 1020 	-2 	 1 	 87 	-0.63875 	 0.39375 	 4.71625 	
-10 	 11 	 1018 	0 	 0 	 89 	-0.28875 	 0.455 	 6.65875 	
22 	 0 	 1017 	1 	 0 	 88 	0.1575 	 0.84 	 5.81 	
39 	 -15 	 1021 	2 	 0 	 87 	-0.13125 	 0.69125 	 3.68375 	
11 	 -10 	 1013 	0 	 0 	 89 	-0.09625 	 0.84875 	 0.41125 	
3 	 -1 	 1016 	0 	 0 	 90 	-0.16625 	 0.8925 	 -0.97125 	
-28 	 -4 	 1019 	-1 	 0 	 88 	-0.51625 	 0.56875 	 -1.3825 	
-43 	 8 	 1019 	-2 	 0 	 87 	-0.2975 	 0.55125 	 -1.18125 	
-52 	 6 	 1014 	-2 	 0 	 87 	-0.20125 	 0.53375 	 -0.3675 	
-49 	 18 	 1018 	-2 	 1 	 87 	-0.23625 	 0.595 	 0.09625 	
-46 	 6 	 1021 	-2 	 0 	 87 	-0.28 	 0.67375 	 1.14625 	
-36 	 5 	 1016 	-2 	 0 	 87 	-0.21875 	 1.09375 	 1.54875 	
-15 	 -2 	 1018 	0 	 0 	 89 	-0.28 	 0.34125 	 1.2425 	
-6 	 -21 	 1017 	0 	 -1 	 88 	-0.2275 	 0.98875 	 -0.09625 	
8 	 -15 	 1022 	0 	 0 	 90 	-0.20125 	 1.32125 	 -1.68875 	
5 	 10 	 1014 	0 	 0 	 90 	-0.81375 	 0.98875 	 -2.63375 	
-1 	 12 	 1019 	0 	 0 	 90 	-0.81375 	 0.86625 	 -3.3425 	
-2 	 -2 	 1020 	0 	 0 	 90 	-1.155 	 1.02375 	 -3.22 	
8 	 8 	 1017 	0 	 0 	 89 	-0.72625 	 1.11125 	 -4.4625 	
-23 	 10 	 1019 	-1 	 0 	 88 	-0.67375 	 0.72625 	 -6.7025 	
-19 	 21 	 1021 	-1 	 1 	 88 	-0.5075 	 0.95375 	 -6.51 	
-20 	 29 	 1015 	-1 	 1 	 88 	-0.4725 	 0.55125 	 -6.65 	
-86 	 19 	 1018 	-4 	 1 	 85 	-0.65625 	 0.56 	 -6.2475 	
-99 	 26 	 1015 	-5 	 1 	 84 	-0.20125 	 0.58625 	 -2.52 	
-87 	 24 	 1019 	-4 	 1 	 85 	-0.23625 	 0.62125 	 2.4325 	
-62 	 13 	 1019 	-3 	 0 	 86 	-0.1575 	 0.6825 	 5.27625 	
-23 	 3 	 1017 	-1 	 0 	 88 	0.035 	 0.7175 	 6.0375 	
35 	 -11 	 1017 	1 	 0 	 88 	-0.13125 	 0.1225 	 4.515 	
5 	 -9 	 1019 	0 	 0 	 90 	-0.20125 	 0.665 	 2.31875 	
17 	 -14 	 1021 	0 	 0 	 89 	0.42 	 0.34125 	 1.47875 	
27 	 -21 	 1020 	1 	 -1 	 88 	0.105 	 0.25375 	 -0.28875 	
2 	 -2 	 1015 	0 	 0 	 90 	-0.315 	 0.5775 	 -2.6075 	
-28 	 1 	 1020 	-1 	 0 	 88 	-0.2275 	 0.28875 	 -3.6925 	
-36 	 -2 	 1020 	-2 	 0 	 87 	-0.34125 	 0.1925 	 -3.395 	
-19 	 7 	 1015 	-1 	 0 	 88 	-0.23625 	 0.28 	 -3.08 	
-38 	 2 	 1019 	-2 	 0 	 87 	0.11375 	 0.6125 	 -3.2375 	
-25 	 3 	 1020 	-1 	 0 	 88 	-0.07875 	 0.0875 	 -3.325 	
-12 	 -2 	 1018 	0 	 0 	 89 	0.00875 	 0.32375 	 -2.835 	
8 	 -9 	 1018 	0 	 0 	 90 	-0.175 	 0.48125 	 -3.255 	
-33 	 9 	 1018 	-1 	 0 	 88 	-0.46375 	 0.20125 	 -5.53 	
-86 	 14 	 1017 	-4 	 0 	 85 	-0.875 	 0.1225 	 -4.3925 	
-68 	 12 	 1016 	-3 	 0 	 86 	-0.6475 	 0.51625 	 -0.21875 	
-65 	 25 	 1019 	-3 	 1 	 86 	-0.51625 	 0.455 	 1.75875 	
-80 	 19 	 1016 	-4 	 1 	 85 	-0.39375 	 0.5775 	 2.23125 	
-53 	 15 	 1017 	-3 	 0 	 87 	-0.09625 	 0.2275 	 4.095 	
-5 	 0 	 1019 	0 	 0 	 90 	0.21875 	 0.37625 	 4.97875 	
17 	 -10 	 1019 	0 	 0 	 89 	0.175 	 0.35875 	 3.5875 	
19 	 -10 	 1020 	1 	 0 	 88 	-0.13125 	 0.51625 	 1.46125 	
3 	 3 	 1017 	0 	 0 	 90 	-0.60375 	 0.55125 	 -0.525 	
-18 	 3 	 1019 	-1 	 0 	 88 	-0.79625 	 1.12 	 -0.93625 	
-40 	 12 	 1019 	-2 	 0 	 87 	-0.595 	 0.56875 	 -1.04125 	
-67 	 33 	 1018 	-3 	 1 	 86 	-0.1225 	 0.56 	 -0.6475 	
-72 	 30 	 1016 	-4 	 1 	 85 	-0.20125 	 0.67375 	 2.23125 	
-45 	 25 	 1016 	-2 	 1 	 87 	-0.245 	 0.8225 	 4.6375 	
-26 	 6 	 1020 	-1 	 0 	 88 	-0.2625 	 1.23375 	 5.2325 	
-26 	 21 	 1017 	-1 	 1 	 88 	0.4025 	 0.9275 	 3.85875 	
-29 	 14 	 1017 	-1 	 0 	 88 	-0.2975 	 0.84 	 3.10625 	
-30 	 18 	 1019 	-1 	 1 	 88 	-0.175 	 0.63 	 4.24375 	
-3 	 4 	 1018 	0 	 0 	 90 	-0.14875 	 0.8225 	 5.64375 	
-20 	 6 	 1017 	-1 	 0 	 88 	-0.25375 	 0.88375 	 5.845 	
-41 	 0 	 1017 	-2 	 0 	 87 	-0.77 	 0.84 	 7 	
-25 	 -12 	 1017 	-1 	 0 	 88 	-0.67375 	 0.8575 	 7.14875 	
-62 	 10 	 1020 	-3 	 0 	 86 	-0.07875 	 0.805 	 4.78625 	
-54 	 17 	 1015 	-3 	 0 	 86 	-0.3675 	 0.83125 	 5.2325 	
-17 	 11 	 1019 	0 	 0 	 89 	-0.1925 	 1.155 	 6.125 	
26 	 1 	 1019 	1 	 0 	 88 	-0.07875 	 0.88375 	 6.34375 	
57 	 -15 	 1020 	3 	 0 	 86 	-0.455 	 0.63875 	 4.7425 	
30 	 -7 	 1019 	1 	 0 	 88 	-0.72625 	 0.5425 	 0.35 	
-28 	 7 	 1015 	-1 	 0 	 88 	-0.72625 	 0.8925 	 -2.4325 	
-72 	 27 	 1019 	-4 	 1 	 85 	-0.86625 	 0.48125 	 -1.2075 	
-80 	 24 	 1017 	-4 	 1 	 85 	-1.16375 	 0.6475 	 2.58125 	
-62 	 22 	 1014 	-3 	 1 	 86 	-1.1025 	 0.77 	 5.95 	
-32 	 22 	 1018 	-1 	 1 	 88 	-1.295 	 0.2275 	 7.18375 	
-83 	 44 	 1022 	-4 	 2 	 85 	-0.76125 	 0.9975 	 7.51625 	
-41 	 1 	 1008 	-2 	 0 	 87 	-0.5775 	 0.6825 	 10.2725 	
-7 	 6 	 1021 	0 	 0 	 90 	0.42 	 0.95375 	 10.6488 	
-10 	 1 	 1018 	0 	 0 	 89 	-0.3325 	 0.21875 	 8.51375 	
-7 	 16 	 1018 	0 	 0 	 90 	0.09625 	 0.74375 	 7.28875 	
-15 	 26 	 1017 	0 	 1 	 88 	0.13125 	 1.04125 	 7.41125 	
18 	 12 	 1016 	1 	 0 	 88 	-0.6125 	 0.49 	 9.35375 	
38 	 1 	 1024 	2 	 0 	 87 	-1.54 	 0.04375 	 10.465 	
14 	 -2 	 1014 	0 	 0 	 89 	-1.8375 	 -0.25375 	 7.63875 	
-28 	 22 	 1014 	-1 	 1 	 88 	-0.7525 	 0.41125 	 5.39875 	
-9 	 19 	 1021 	0 	 1 	 88 	-0.83125 	 0.13125 	 7.77 	
19 	 1 	 1020 	1 	 0 	 88 	-0.91875 	 -0.13125 	 8.855 	
31 	 -18 	 1013 	1 	 -1 	 88 	-0.7 	 0.2975 	 7.83125 	
32 	 -11 	 1022 	1 	 0 	 88 	-0.14875 	 0.77875 	 5.6525 	
69 	 -40 	 1016 	3 	 -2 	 86 	0.72625 	 0.60375 	 3.675 	
90 	 -40 	 1018 	5 	 -2 	 84 	1.6975 	 1.11125 	 -0.97125 	
58 	 -28 	 1022 	3 	 -1 	 86 	1.7325 	 1.33 	 -7.04375 	
0 	 8 	 1021 	0 	 0 	 90 	1.25125 	 1.435 	 -9.065 	
-35 	 15 	 1018 	-2 	 0 	 87 	-0.07875 	 0.30625 	 -5.425 	
11 	 -15 	 1017 	0 	 0 	 89 	-0.11375 	 0.3675 	 -0.455 	
44 	 -22 	 1019 	2 	 -1 	 87 	0.06125 	 0.65625 	 -0.35 	
36 	 -10 	 1019 	2 	 0 	 87 	-0.11375 	 0.5775 	 -3.29 	
-8 	 7 	 1018 	0 	 0 	 90 	-0.2975 	 0.5775 	 -4.4975 	
-7 	 10 	 1018 	0 	 0 	 90 	-0.455 	 0.55125 	 -2.31 	
-25 	 6 	 1018 	-1 	 0 	 88 	-0.46375 	 0.58625 	 -0.02625 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.27125 	 0.56 	 0.3675 	
-25 	 6 	 1019 	-1 	 0 	 88 	-0.20125 	 0.53375 	 0.14 	
-27 	 5 	 1017 	-1 	 0 	 88 	-0.2275 	 0.56 	 -0.00875 	
-26 	 6 	 1016 	-1 	 0 	 88 	-0.32375 	 0.5775 	 -0.20125 	
-25 	 6 	 1019 	-1 	 0 	 88 	-0.35875 	 0.5775 	 -0.11375 	
-27 	 4 	 1019 	-1 	 0 	 88 	-0.30625 	 0.595 	 0.0875 	
-27 	 5 	 1018 	-1 	 0 	 88 	-0.34125 	 0.595 	 -0.0175 	
-27 	 4 	 1017 	-1 	 0 	 88 	-0.385 	 0.60375 	 -0.14 	
-29 	 2 	 1018 	-1 	 0 	 88 	-0.42 	 0.56 	 -0.53375 	
-25 	 7 	 1017 	-1 	 0 	 88 	-0.4025 	 0.55125 	 -0.97125 	
-28 	 5 	 1018 	-1 	 0 	 88 	-0.4375 	 0.5425 	 -1.05875 	
-30 	 3 	 1018 	-1 	 0 	 88 	-0.77 	 0.385 	 -0.91 	
-24 	 7 	 1018 	-1 	 0 	 88 	-1.05 	 0.23625 	 -0.5425 	
-26 	 0 	 1018 	-1 	 0 	 88 	-1.07625 	 0.1925 	 -0.20125 	
-24 	 4 	 1018 	-1 	 0 	 88 	-0.595 	 0.44625 	 0.06125 	
-22 	 5 	 1018 	-1 	 0 	 88 	-0.28 	 0.56 	 0.1225 	
-24 	 10 	 1017 	-1 	 0 	 88 	0.07875 	 0.70875 	 0.0525 	
-25 	 9 	 1019 	-1 	 0 	 88 	0.4025 	 0.84875 	 0.11375 	
-26 	 5 	 1018 	-1 	 0 	 88 	0.1225 	 0.7175 	 -0.0175 	
-27 	 2 	 1017 	-1 	 0 	 88 	-0.105 	 0.63875 	 0.245 	
-28 	 2 	 1019 	-1 	 0 	 88 	-0.16625 	 0.53375 	 0.88375 	
-25 	 1 	 1018 	-1 	 0 	 88 	-0.48125 	 0.42875 	 1.12 	
-24 	 4 	 1018 	-1 	 0 	 88 	-0.48125 	 0.48125 	 0.81375 	
-25 	 7 	 1018 	-1 	 0 	 88 	-0.32375 	 0.49875 	 0.70875 	
-26 	 7 	 1018 	-1 	 0 	 88 	-0.30625 	 0.58625 	 0.735 	
-26 	 8 	 1017 	-1 	 0 	 88 	-0.30625 	 0.56 	 0.58625 	
-26 	 9 	 1018 	-1 	 0 	 88 	-0.385 	 0.56 	 0.41125 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.49875 	 0.49 	 0.1225 	
-26 	 2 	 1017 	-1 	 0 	 88 	-0.6475 	 0.4375 	 -0.04375 	
-25 	 7 	 1018 	-1 	 0 	 88 	-0.60375 	 0.48125 	 -0.315 	
-25 	 7 	 1019 	-1 	 0 	 88 	-0.5075 	 0.4725 	 -0.5075 	
-25 	 2 	 1018 	-1 	 0 	 88 	-0.53375 	 0.49 	 -0.55125 	
-25 	 2 	 1017 	-1 	 0 	 88 	-0.49875 	 0.46375 	 -0.5075 	
-25 	 5 	 1017 	-1 	 0 	 88 	-0.4725 	 0.49875 	 -0.4375 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.41125 	 0.46375 	 -0.49875 	
-27 	 9 	 1018 	-1 	 0 	 88 	-0.4025 	 0.49875 	 -0.2625 	
-26 	 10 	 1017 	-1 	 0 	 88 	-0.42 	 0.5425 	 -0.11375 	
-25 	 5 	 1017 	-1 	 0 	 88 	-0.30625 	 0.5425 	 0.105 	
-25 	 6 	 1017 	-1 	 0 	 88 	-0.1225 	 0.6475 	 0.28875 	
-26 	 6 	 1019 	-1 	 0 	 88 	0.0525 	 0.72625 	 0.42875 	
-26 	 5 	 1017 	-1 	 0 	 88 	0.00875 	 0.7 	 0.42 	
-26 	 5 	 1017 	-1 	 0 	 88 	0.07 	 0.7 	 0.3675 	
-26 	 5 	 1018 	-1 	 0 	 88 	0.13125 	 0.7525 	 0.4025 	
-25 	 6 	 1018 	-1 	 0 	 88 	0.04375 	 0.7 	 0.4375 	
-26 	 6 	 1018 	-1 	 0 	 88 	-0.14 	 0.60375 	 0.35875 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.30625 	 0.595 	 0.315 	
-28 	 4 	 1018 	-1 	 0 	 88 	-0.35 	 0.55125 	 0.105 	
-27 	 5 	 1018 	-1 	 0 	 88 	-0.25375 	 0.56 	 -0.25375 	
-27 	 5 	 1017 	-1 	 0 	 88 	-0.2275 	 0.56875 	 -0.385 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.18375 	 0.55125 	 -0.46375 	
-25 	 5 	 1017 	-1 	 0 	 88 	-0.14875 	 0.60375 	 -0.2275 	
-26 	 7 	 1017 	-1 	 0 	 88 	-0.02625 	 0.63875 	 0.1225 	
-24 	 7 	 1017 	-1 	 0 	 88 	0.0175 	 0.7 	 0.2975 	
-26 	 5 	 1017 	-1 	 0 	 88 	0.09625 	 0.7525 	 0.30625 	
-27 	 6 	 1018 	-1 	 0 	 88 	0.07 	 0.6825 	 0.1925 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.14875 	 0.595 	 0.07 	
-27 	 5 	 1016 	-1 	 0 	 88 	-0.25375 	 0.525 	 -0.2275 	
-26 	 6 	 1016 	-1 	 0 	 88 	-0.3325 	 0.525 	 -0.48125 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.28 	 0.56 	 -0.7 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.23625 	 0.5425 	 -0.7175 	
-25 	 5 	 1017 	-1 	 0 	 88 	-0.25375 	 0.56 	 -0.63875 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.245 	 0.55125 	 -0.5075 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.28875 	 0.58625 	 -0.315 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.28 	 0.60375 	 -0.28875 	
-26 	 6 	 1018 	-1 	 0 	 88 	-0.25375 	 0.5425 	 -0.48125 	
-25 	 6 	 1017 	-1 	 0 	 88 	-0.28 	 0.56 	 -0.49875 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.28 	 0.56875 	 -0.62125 	
-26 	 6 	 1018 	-1 	 0 	 88 	-0.245 	 0.5775 	 -0.67375 	
-25 	 5 	 1017 	-1 	 0 	 88 	-0.175 	 0.5425 	 -0.55125 	
-26 	 5 	 1018 	-1 	 0 	 88 	-0.175 	 0.5425 	 -0.28 	
-26 	 5 	 1019 	-1 	 0 	 88 	-0.23625 	 0.56 	 -0.16625 	
-26 	 6 	 1018 	-1 	 0 	 88 	-0.21 	 0.5775 	 -0.14 	
-27 	 5 	 1017 	-1 	 0 	 88 	-0.245 	 0.60375 	 -0.175 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.28 	 0.525 	 -0.30625 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.30625 	 0.55125 	 -0.37625 	
-25 	 6 	 1017 	-1 	 0 	 88 	-0.27125 	 0.58625 	 -0.44625 	
-25 	 7 	 1016 	-1 	 0 	 88 	-0.28 	 0.58625 	 -0.39375 	
-25 	 6 	 1017 	-1 	 0 	 88 	-0.23625 	 0.58625 	 -0.3675 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.2975 	 0.56875 	 -0.315 	
-26 	 6 	 1018 	-1 	 0 	 88 	-0.2975 	 0.5425 	 -0.4375 	
-25 	 6 	 1018 	-1 	 0 	 88 	-0.30625 	 0.51625 	 -0.32375 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.2625 	 0.53375 	 -0.23625 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.2975 	 0.5425 	 -0.32375 	
-25 	 5 	 1017 	-1 	 0 	 88 	-0.27125 	 0.56 	 -0.44625 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.21875 	 0.6125 	 -0.27125 	
-26 	 5 	 1016 	-1 	 0 	 88 	-0.25375 	 0.56 	 0.34125 	
-27 	 6 	 1018 	-1 	 0 	 88 	-0.25375 	 0.5425 	 0.28875 	
-26 	 5 	 1016 	-1 	 0 	 88 	-0.245 	 0.5425 	 -0.11375 	
-27 	 6 	 1018 	-1 	 0 	 88 	-0.2625 	 0.55125 	 -0.00875 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.28875 	 0.60375 	 -0.035 	
-26 	 5 	 1017 	-1 	 0 	 88 	-0.3325 	 0.56 	 -0.1925 	
-27 	 6 	 1018 	-1 	 0 	 88 	-0.34125 	 0.58625 	 -0.30625 	
-26 	 6 	 1017 	-1 	 0 	 88 	-0.28 	 0.6125 	 -0.39375 	
-25 	 6 	 1017 	-1 	 0 	 88 	-0.2625 	 0.56875 	 -0.42875 	
